391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
391.833343506,0.85230243206,-17.8461532593,2.26221513748,-1.3463568,-0.0,C,-0.0,0.005,
