C,[  -4.25433336 2027.51145639],[8.98678058e-02 2.36107614e+02],[363 480 408 288],[2713  480  577  288],11.543239831924438,363,480,408,288,2713,480,577,288
C,[  -5.80947505 2673.26866285],[1.06947375e-01 2.30094604e+02],[377 480 410 288],[2336  480  541  288],11.652229070663452,377,480,410,288,2336,480,541,288
C,[  -5.23224427 2432.91351791],[1.05749708e-01 2.27192869e+02],[373 480 409 288],[2390  480  575  288],11.760697603225708,373,480,409,288,2390,480,575,288
C,[  -2.75591388 1417.41735607],[8.46233024e-02 2.19529289e+02],[340 480 409 288],[3078  480  809  288],11.89803957939148,340,480,409,288,3078,480,809,288
C,[  -3.80256404 1911.4938976 ],[1.54357703e-01 2.14778632e+02],[376 480 426 288],[1718  480  474  288],12.01268482208252,376,480,426,288,1718,480,474,288
C,[  -3.97535388 1909.97221655],[  0.23551135 205.89968989],[359 480 408 288],[1163  480  348  288],12.153089046478271,359,480,408,288,1163,480,348,288
C,[  -6.74309234 3171.80817463],[1.06612455e-01 2.27523965e+02],[399 480 427 288],[2368  480  567  288],12.269150257110596,399,480,427,288,2368,480,567,288
C,[  -3.42303595 1750.87470415],[  0.21888259 211.34696431],[371 480 427 288],[1227  480  350  288],12.38933515548706,371,480,427,288,1227,480,350,288
C,[  -3.87917954 1875.39542462],[1.44867100e-01 2.27500264e+02],[359 480 409 288],[1742  480  417  288],12.496235609054565,359,480,409,288,1742,480,417,288
C,[  -5.35478349 2583.5529719 ],[1.08456232e-01 2.20924996e+02],[392 480 428 288],[2388  480  618  288],12.605067014694214,392,480,428,288,2388,480,618,288
C,[  -6.26456141 2869.16049541],[1.32255134e-01 2.25453381e+02],[381 480 412 288],[1924  480  472  288],12.71116304397583,381,480,412,288,1924,480,472,288
C,[  -5.69553821 2627.57241198],[1.76182155e-01 2.16965169e+02],[377 480 410 288],[1492  480  403  288],12.820847034454346,377,480,410,288,1492,480,403,288
C,[  -4.96390795 2456.99438907],[1.57007086e-01 2.19603109e+02],[398 480 436 288],[1658  480  435  288],12.940026998519897,398,480,436,288,1658,480,435,288
C,[  -4.92955127 2309.7093185 ],[1.07106348e-01 2.21184024e+02],[371 480 410 288],[2416  480  623  288],13.079534769058228,371,480,410,288,2416,480,623,288
C,[  -5.94674096 2733.23532145],[1.30385606e-01 2.09160107e+02],[378 480 411 288],[2077  480  604  288],13.18765640258789,378,480,411,288,2077,480,604,288
C,[  -4.99378873 2433.57094513],[1.17294318e-01 2.33641358e+02],[391 480 429 288],[2100  480  463  288],13.298366069793701,391,480,429,288,2100,480,463,288
C,[  -4.85153977 2278.25611016],[1.15187465e-01 2.21449334e+02],[370 480 410 288],[2244  480  577  288],13.410103559494019,370,480,410,288,2244,480,577,288
C,[  -3.49139552 1713.499005  ],[1.96117988e-01 2.14205322e+02],[353 480 408 288],[1355  480  376  288],13.519089937210083,353,480,408,288,1355,480,376,288
C,[  -4.6285612  2193.24577301],[1.42488022e-01 2.13326433e+02],[370 480 411 288],[1871  480  524  288],13.630415678024292,370,480,411,288,1871,480,524,288
C,[  -3.30936697 1635.41143842],[8.10301191e-02 2.45319577e+02],[349 480 407 288],[2896  480  526  288],13.74057412147522,349,480,407,288,2896,480,526,288
C,[  -3.28694263 1629.51513416],[1.57092714e-01 2.12889404e+02],[349 480 408 288],[1700  480  478  288],13.846823930740356,349,480,408,288,1700,480,478,288
C,[  -5.55415806 2714.69821886],[1.40525805e-01 2.29908733e+02],[402 480 436 288],[1779  480  413  288],13.958647966384888,402,480,436,288,1779,480,413,288
C,[  -4.47375981 2172.29498884],[1.47270657e-01 2.21514852e+02],[378 480 421 288],[1755  480  451  288],14.068734407424927,378,480,421,288,1755,480,451,288
C,[  -3.87656881 1881.43509811],[1.26240712e-01 2.29417148e+02],[361 480 411 288],[1984  480  464  288],14.186006784439087,361,480,411,288,1984,480,464,288
C,[  -3.02752816 1525.71793942],[1.85026659e-01 2.17258972e+02],[345 480 408 288],[1420  480  382  288],14.307054996490479,345,480,408,288,1420,480,382,288
C,[  -3.92518066 1961.01921626],[1.05676183e-01 2.32272972e+02],[377 480 426 288],[2344  480  527  288],14.426214694976807,377,480,426,288,2344,480,527,288
C,[  -2.64240874 1357.97387324],[2.02974789e-01 2.12171258e+02],[332 480 404 288],[1319  480  373  288],14.550362825393677,332,480,404,288,1319,480,373,288
C,[ -1.26226944 849.71838582],[4.7359946e-02 2.4098428e+02],[292 480 445 288],[5046  480  992  288],14.698312282562256,292,480,445,288,5046,480,992,288
C,[  -6.69044391 3037.79675308],[9.13836270e-02 2.33748696e+02],[382 480 411 288],[2694  480  593  288],14.837996244430542,382,480,411,288,2694,480,593,288
C,[  -4.01458782 1878.05502912],[1.21911844e-01 2.10194049e+02],[348 480 396 288],[2213  480  638  288],14.965882301330566,348,480,396,288,2213,480,638,288
C,[  -4.88063166 2236.9555591 ],[8.33519427e-02 2.29208418e+02],[359 480 399 288],[3008  480  705  288],15.102371454238892,359,480,399,288,3008,480,705,288
C,[-2.22172054e-02  2.54797632e+02],[5.93162903e-02 2.21797139e+02],[-10136    480  -1494    288],[4352  480 1116  288],15.22005581855774,-10136,480,-1494,288,4352,480,1116,288
C,[-1.27696572e-02  2.62563282e+02],[5.64329007e-02 2.15487468e+02],[-17027    480  -1991    288],[4687  480 1284  288],15.342092752456665,-17027,480,-1991,288,4687,480,1284,288
C,[-5.08780680e-02  2.68945064e+02],[    6.62731998 -1291.36045621],[-4148   480  -374   288],[267 480 238 288],15.4597327709198,-4148,480,-374,288,267,480,238,288
C,[  -6.45511978 2045.45252796],[   1.6474915  -108.64138497],[242 480 272 288],[357 480 240 288],15.582048177719116,242,480,272,288,357,480,240,288
C,[ -1.247379   612.43496221],[  1.30735886 -50.05660522],[106 480 260 288],[405 480 258 288],15.729048013687134,106,480,260,288,405,480,258,288
C,[  -5.6163856  2662.06106414],[   2.47376723 -289.33787403],[388 480 422 288],[310 480 233 288],15.867969989776611,388,480,422,288,310,480,233,288
C,[  -5.05655083 1486.48555552],[   1.87588897 -168.67617607],[199 480 237 288],[345 480 243 288],16.027018785476685,199,480,237,288,345,480,243,288
C,[  -5.93656749 1667.40778321],[   2.52366352 -304.9429608 ],[200 480 232 288],[311 480 234 288],16.149738073349,200,480,232,288,311,480,234,288
C,[  -6.95632831 2043.41902106],[  1.38247465 -53.66201539],[224 480 252 288],[386 480 247 288],16.27565097808838,224,480,252,288,386,480,247,288
C,[  -3.39170334 1253.17406998],[  1.38522577 -69.50149984],[227 480 284 288],[396 480 258 288],16.40600824356079,227,480,284,288,396,480,258,288
C,[  -8.01385635 2454.74383226],[2.01290340e-01 2.11816525e+02],[246 480 270 288],[1332  480  378  288],16.550604104995728,246,480,270,288,1332,480,378,288
C,[  -3.77759007 1358.84022343],[ 0.87140478 50.56084033],[232 480 283 288],[492 480 272 288],16.67813777923584,232,480,283,288,492,480,272,288
C,[  -3.46462227 1261.87459501],[8.64313847e-02 2.18648456e+02],[225 480 281 288],[3023  480  802  288],16.806071996688843,225,480,281,288,3023,480,802,288
C,[-4.16796919e-02  2.58801552e+02],[1.00688471e-02 2.32571419e+02],[-5307   480  -700   288],[24573   480  5504   288],16.911940336227417,-5307,480,-700,288,24573,480,5504,288
C,[-5.39214226e-02  2.70797825e+02],[    4.06142365 -1020.5973734 ],[-3879   480  -319   288],[369 480 322 288],17.036440134048462,-3879,480,-319,288,369,480,322,288
C,[-1.30682578e-02  2.51926112e+02],[4.34782609e-03 2.69223913e+02],[-17452    480  -2760    288],[48478   480  4318   288],17.14924907684326,-17452,480,-2760,288,48478,480,4318,288
C,[-2.65662530e-02  2.71627745e+02],[   2.48457854 -697.39496969],[-7843   480  -616   288],[473 480 396 288],17.262614250183105,-7843,480,-616,288,473,480,396,288
C,[  -7.61275314 3856.64705006],[  0.37638582 148.03597886],[443 480 468 288],[881 480 371 288],17.401715755462646,443,480,468,288,881,480,371,288
C,[  -4.54427894 2065.73197256],[2.09271388e-01 2.32303606e+02],[348 480 391 288],[1183  480  266  288],17.548232793807983,348,480,391,288,1183,480,266,288
C,[ -12.08320622 5699.17359768],[    7.09510874 -2750.04919798],[431 480 447 288],[455 480 428 288],17.663345098495483,431,480,447,288,455,480,428,288
C,[  -7.68136492 3292.88162361],[1.90455081e-01 2.01785516e+02],[366 480 391 288],[1460  480  452  288],17.79043221473694,366,480,391,288,1460,480,452,288
C,[ -10.72021138 3879.81856086],[  0.20661098 198.71229537],[317 480 335 288],[1361  480  432  288],17.920324563980103,317,480,335,288,1361,480,432,288
C,[  -6.02227527 2981.71373296],[  0.32051268 165.53472131],[415 480 447 288],[981 480 382 288],18.052974939346313,415,480,447,288,981,480,382,288
C,[ -12.72502334 6734.03688142],[1.86999240e-01 1.99479774e+02],[491 480 506 288],[1500  480  473  288],18.171018362045288,491,480,506,288,1500,480,473,288
C,[  -4.39153132 1913.58920231],[  0.22210084 199.56784584],[326 480 370 288],[1262  480  398  288],18.283514261245728,326,480,370,288,1262,480,398,288
C,[  -5.9555742 1463.2221838],[   18.15979495 -9904.00489064],[165 480 197 288],[571 480 561 288],18.39899706840515,165,480,197,288,571,480,561,288
C,[  -4.85926398 1233.01188708],[ 0.43505774 91.43768089],[154 480 194 288],[893 480 451 288],18.504846572875977,154,480,194,288,893,480,451,288
C,[  -7.10362383 1455.28545942],[  0.19190177 178.33310808],[137 480 164 288],[1571  480  571  288],18.63312602043152,137,480,164,288,1571,480,571,288
C,[  -5.3042302  1335.00714249],[1.96251314e-01 2.05958355e+02],[161 480 197 288],[1396  480  418  288],18.738201379776,161,480,197,288,1396,480,418,288
L,,[5.07760143e-02 2.37625675e+02],[0 0 0 0],[4773  480  992  288],18.847997188568115,0,0,0,0,4773,480,992,288
L,,[5.23997890e-02 2.49762447e+02],[0 0 0 0],[4393  480  729  288],18.95816159248352,0,0,0,0,4393,480,729,288
C,[-7.93650794e-03  2.15007937e+02],[ 0.41052632 50.42807018],[-33389    480  -9197    288],[1046  480  578  288],19.136900186538696,-33389,480,-9197,288,1046,480,578,288
C,[-2.30464585e-01  2.74155217e+02],[ 0.32051282 98.75058275],[-893  480  -60  288],[1189  480  590  288],19.23125720024109,-893,480,-60,288,1189,480,590,288
L,,[  0.54376438 -65.06196856],[0 0 0 0],[1002  480  649  288],19.448967456817627,0,0,0,0,1002,480,649,288
L,,[1.71436821e-02 2.17579005e+02],[0 0 0 0],[15307   480  4107   288],19.664950132369995,0,0,0,0,15307,480,4107,288
C,[-1.44988909e-01  2.56450292e+02],[ 0.29284776 85.64472471],[-1541   480  -217   288],[1346  480  690  288],19.768791437149048,-1541,480,-217,288,1346,480,690,288
L,,[2.73862339e-02 2.13979800e+02],[0 0 0 0],[9713  480 2702  288],19.858506202697754,0,0,0,0,9713,480,2702,288
L,,[1.60755796e-02 2.16523562e+02],[0 0 0 0],[16389   480  4446   288],19.94066071510315,0,0,0,0,16389,480,4446,288
L,,[  0.19399801 138.57322071],[0 0 0 0],[1759  480  770  288],20.028698682785034,0,0,0,0,1759,480,770,288
C,[-7.31707317e-02  2.19707317e+02],[  0.18783828 141.72701355],[-3557   480  -933   288],[1800  480  778  288],20.122395515441895,-3557,480,-933,288,1800,480,778,288
C,[-2.94515166e-02  2.23988496e+02],[  0.24881521 114.59269374],[-8692   480 -2173   288],[1468  480  696  288],20.212521076202393,-8692,480,-2173,288,1468,480,696,288
C,[-3.57142857e-02  2.19535714e+02],[ 0.30140427 94.4024963 ],[-7292   480 -1916   288],[1279  480  642  288],20.29946279525757,-7292,480,-1916,288,1279,480,642,288
C,[-3.37837838e-02  2.19337838e+02],[ 0.28959809 97.2990234 ],[-7715   480 -2032   288],[1321  480  658  288],20.383649349212646,-7715,480,-2032,288,1321,480,658,288
C,[-1.03448276e-01  2.32500000e+02],[  0.2588559  110.04094338],[-2392   480  -536   288],[1429  480  687  288],20.46801471710205,-2392,480,-536,288,1429,480,687,288
C,[-7.0000e-02  2.1724e+02],[  0.21150662 132.99109335],[-3753   480 -1010   288],[1640  480  732  288],20.54598617553711,-3753,480,-1010,288,1640,480,732,288
C,[-6.75675676e-02  2.16675676e+02],[  0.2310128  120.70107073],[-3897   480 -1055   288],[1555  480  724  288],20.63388729095459,-3897,480,-1055,288,1555,480,724,288
C,[-2.31023102e-02  2.19864686e+02],[  0.17460482 146.2878054 ],[-11260    480  -2949    288],[1911  480  811  288],20.719072341918945,-11260,480,-2949,288,1911,480,811,288
C,[-3.80952381e-02  2.20766667e+02],[  0.25282769 113.89332022],[-6804   480 -1764   288],[1448  480  688  288],20.80580163002014,-6804,480,-1764,288,1448,480,688,288
C,[-6.14285714e-02  2.27632381e+02],[ 0.29956946 94.27756072],[-4108   480  -982   288],[1287  480  646  288],20.88743543624878,-4108,480,-982,288,1287,480,646,288
C,[-4.31034483e-02  2.23431034e+02],[ 0.30336016 92.1907523 ],[-5952   480 -1497   288],[1278  480  645  288],20.972629070281982,-5952,480,-1497,288,1278,480,645,288
C,[-1.04273719e-01  2.33796403e+02],[ 0.35306677 69.98402584],[-2361   480  -519   288],[1161  480  617  288],21.062246084213257,-2361,480,-519,288,1161,480,617,288
C,[-3.5000e-02  2.1912e+02],[  0.2531579  113.64020896],[-7453   480 -1967   288],[1447  480  688  288],21.148369073867798,-7453,480,-1967,288,1447,480,688,288
C,[-7.94672491e-02  2.31025112e+02],[ 0.34849279 72.09024209],[-3133   480  -716   288],[1170  480  619  288],21.237164735794067,-3133,480,-716,288,1170,480,619,288
C,[-3.84615385e-02  2.20961538e+02],[ 0.36062173 68.16793023],[-6735   480 -1743   288],[1142  480  609  288],21.322533130645752,-6735,480,-1743,288,1142,480,609,288
L,,[1.48851574e-01 1.57943534e+02],[0 0 0 0],[2163  480  873  288],21.412423610687256,0,0,0,0,2163,480,873,288
L,,[1.28337947e-02 2.15107446e+02],[0 0 0 0],[20640   480  5679   288],21.50391411781311,0,0,0,0,20640,480,5679,288
C,[-1.15702479e-02  2.14454545e+02],[1.40580332e-01 1.58699185e+02],[-22950    480  -6356    288],[2285  480  919  288],21.586668491363525,-22950,480,-6356,288,2285,480,919,288
C,[-4.16666667e-02  2.24833333e+02],[  0.24479363 108.11862483],[-6123   480 -1515   288],[1519  480  734  288],21.673822164535522,-6123,480,-1515,288,1519,480,734,288
