,direction,leftFitAverage,rightFitAverage,leftLine,rigthLine,time(s),leftX1,leftY1,leftX2,leftY2,rightX1,rightY1,rightX2,rightX2
41,C,[-3.03030303e-02  2.14363636e+02],[  0.15377189 139.96576426],[-8765   480 -2429   288],[2211  480  962  288],6.853108644485474,-8765,480,-2429,288,2211,480,962,288
42,C,[-3.78787879e-02  2.21676136e+02],[1.35810091e-01 1.48639026e+02],[-6819   480 -1750   288],[2439  480 1026  288],6.949387788772583,-6819,480,-1750,288,2439,480,1026,288
43,C,[-5.97973515e-02  2.24243223e+02],[  0.19299694 122.62942561],[-4277   480 -1066   288],[1851  480  856  288],7.036802530288696,-4277,480,-1066,288,1851,480,856,288
44,C,[-6.70572105e-02  2.38168806e+02],[  0.18960688 116.37143481],[-3606   480  -743   288],[1917  480  905  288],7.1218366622924805,-3606,480,-743,288,1917,480,905,288
45,C,[-8.23038056e-02  2.47410614e+02],[ 0.2219538  97.71559048],[-2825   480  -493   288],[1722  480  857  288],7.219136476516724,-2825,480,-493,288,1722,480,857,288
46,C,[-7.02580932e-02  2.29470967e+02],[  0.15032268 141.38285692],[-3565   480  -833   288],[2252  480  975  288],7.308185577392578,-3565,480,-833,288,2252,480,975,288
47,C,[-6.97496760e-02  2.34832238e+02],[  0.17114557 128.23856474],[-3514   480  -762   288],[2055  480  933  288],7.40251350402832,-3514,480,-762,288,2055,480,933,288
48,C,[-9.41995965e-02  2.44509608e+02],[  0.19219931 115.61128623],[-2499   480  -461   288],[1895  480  896  288],7.488428592681885,-2499,480,-461,288,1895,480,896,288
49,C,[-5.69086651e-02  2.24384309e+02],[  0.154694   139.65829544],[-4491   480 -1117   288],[2200  480  958  288],7.569445610046387,-4491,480,-1117,288,2200,480,958,288
50,C,[-5.70029564e-02  2.17367517e+02],[1.35467152e-01 1.54403617e+02],[-4607   480 -1239   288],[2403  480  986  288],7.668076515197754,-4607,480,-1239,288,2403,480,986,288
51,C,[-9.80046948e-02  2.43603873e+02],[  0.16932331 128.63122942],[-2412   480  -453   288],[2075  480  941  288],7.764780759811401,-2412,480,-453,288,2075,480,941,288
52,C,[-7.81619738e-02  2.43212351e+02],[1.15819653e-01 1.58515401e+02],[-3029   480  -573   288],[2775  480 1117  288],7.864699363708496,-3029,480,-573,288,2775,480,1117,288
53,C,[-9.42477876e-02  2.41324336e+02],[  0.15021021 138.7370406 ],[-2532   480  -495   288],[2271  480  993  288],7.965776681900024,-2532,480,-495,288,2271,480,993,288
54,C,[-9.72780906e-02  2.43228882e+02],[  0.17159805 127.71268247],[-2433   480  -460   288],[2052  480  934  288],8.062214136123657,-2433,480,-460,288,2052,480,934,288
55,C,[-9.14286659e-02  2.41251164e+02],[  0.17752087 126.09548331],[-2611   480  -511   288],[1993  480  912  288],8.159582614898682,-2611,480,-511,288,1993,480,912,288
56,C,[-5.72798314e-02  2.25173516e+02],[ 0.27577853 76.89803779],[-4448   480 -1096   288],[1461  480  765  288],8.256505966186523,-4448,480,-1096,288,1461,480,765,288
57,C,[-4.0000e-02  2.2832e+02],[  0.15258407 138.48173411],[-6292   480 -1492   288],[2238  480  979  288],8.352848529815674,-6292,480,-1492,288,2238,480,979,288
58,C,[-1.03370631e-01  2.57265142e+02],[ 0.25131178 87.3503546 ],[-2154   480  -297   288],[1562  480  798  288],8.444268703460693,-2154,480,-297,288,1562,480,798,288
59,C,[-8.95595802e-02  2.41495548e+02],[  0.16571688 131.80386649],[-2663   480  -519   288],[2101  480  942  288],8.538832187652588,-2663,480,-519,288,2101,480,942,288
60,L,,[1.04049111e-01 1.60685203e+02],[0 0 0 0],[3068  480 1223  288],8.630075216293335,0,0,0,0,3068,480,1223,288
61,C,[-2.28182869e-16  2.18000000e+02],[8.23045267e-03 2.16320988e+02],"[-1148201885408976896                  480  -306771496101634816
                  288]",[32036   480  8708   288],8.715286254882812,-1148201885408976896,480,-306771496101634816,288,32036,480,8708,288
62,L,,[1.62013132e-02 2.11438306e+02],[0 0 0 0],[16576   480  4725   288],8.826690435409546,0,0,0,0,16576,480,4725,288
63,C,[-2.52773364e-16  2.14000000e+02],[ 0.3002446  87.02080323],"[-1052326069017346432                  480  -292752365064975424
                  288]",[1308  480  669  288],8.928166389465332,-1052326069017346432,480,-292752365064975424,288,1308,480,669,288
64,C,[-1.14559622e-16  2.14000000e+02],[  0.24807395 107.42491705],"[-2321935028308198912                  480  -645951849980475776
                  288]",[1501  480  727  288],9.022341251373291,-2321935028308198912,480,-645951849980475776,288,1501,480,727,288
65,L,,[  0.19638897 131.14050033],[0 0 0 0],[1776  480  798  288],9.110057353973389,0,0,0,0,1776,480,798,288
66,L,,[  0.23714293 107.06233665],[0 0 0 0],[1572  480  762  288],9.193018436431885,0,0,0,0,1572,480,762,288
67,L,,[ 0.43488989 26.08111562],[0 0 0 0],[1043  480  602  288],9.279007196426392,0,0,0,0,1043,480,602,288
68,L,,[1.78720057e-02 1.99544899e+02],[0 0 0 0],[15692   480  4949   288],9.363237619400024,0,0,0,0,15692,480,4949,288
69,L,,[  0.16734928 134.90464592],[0 0 0 0],[2062  480  914  288],9.44889497756958,0,0,0,0,2062,480,914,288
70,C,[-2.40026557e-16  2.01500000e+02],[  0.56397365 -30.92770458],"[-1160288276545492992                  480  -360376789663142016
                  288]",[905 480 565 288],9.534846305847168,-1160288276545492992,480,-360376789663142016,288,905,480,565,288
71,C,[-1.54851599e-16  1.99333333e+02],[  0.17084351 133.78385237],"[-1812488016443595008                  480  -572591226097382720
                  288]",[2026  480  902  288],9.62170672416687,-1812488016443595008,480,-572591226097382720,288,2026,480,902,288
72,L,,[ 0.29815418 81.57850934],[0 0 0 0],[1336  480  692  288],9.714626789093018,0,0,0,0,1336,480,692,288
73,L,,[  0.2530492  101.35835809],[0 0 0 0],[1496  480  737  288],9.789034605026245,0,0,0,0,1496,480,737,288
74,C,[-3.96691576e-16  2.07000000e+02],[ 0.26146847 97.94582302],"[-688192077854337408                 480 -204188858264473248
                 288]",[1461  480  726  288],9.873480081558228,-688192077854337408,480,-204188858264473248,288,1461,480,726,288
75,L,,[4.05797101e-02 1.94107246e+02],[0 0 0 0],[7045  480 2313  288],9.960899353027344,0,0,0,0,7045,480,2313,288
76,L,,[5.08474576e-02 1.76813559e+02],[0 0 0 0],[5962  480 2186  288],10.042527675628662,0,0,0,0,5962,480,2186,288
77,L,,[ 0.32159819 69.52193111],[0 0 0 0],[1276  480  679  288],10.128120183944702,0,0,0,0,1276,480,679,288
78,L,,[6.93137255e-02 1.63931275e+02],[0 0 0 0],[4559  480 1789  288],10.277106523513794,0,0,0,0,4559,480,1789,288
79,L,,[  0.60714286 -91.5       ],[0 0 0 0],[941 480 625 288],10.362116575241089,0,0,0,0,941,480,625,288
80,L,,[4.99511732e-16 3.81000000e+02],[0 0 0 0],"[ 198193543002709664                 480 -186181813123756224
                 288]",11.477230310440063,0,0,0,0,198193543002709664,480,-186181813123756224,288
81,L,,[1.62473379e-16 3.82000000e+02],[0 0 0 0],"[ 603175735081362688                 480 -578556317322937600
                 288]",11.766502380371094,0,0,0,0,603175735081362688,480,-578556317322937600,288
82,R,[-7.61675342e-16  3.94000000e+02],,"[-112908998510139808                 480  139166905140405888
                 288]",[0 0 0 0],11.849424839019775,-112908998510139808,480,139166905140405888,288,0,0,0,0
83,R,[-1.42939175e-15  3.94000000e+02],,"[-60165451305117352                480  74157416724912896
                288]",[0 0 0 0],11.989757537841797,-60165451305117352,480,74157416724912896,288,0,0,0,0
84,L,,[2.6930211e-16 3.8200000e+02],[0 0 0 0],"[ 363903572319111104                 480 -349050365285676800
                 288]",12.075717449188232,0,0,0,0,363903572319111104,480,-349050365285676800,288
85,R,[-1.25318981e-16  3.83000000e+02],,"[-774024804118306176                 480  758065529806590336
                 288]",[0 0 0 0],12.15798044204712,-774024804118306176,480,758065529806590336,288,0,0,0,0
86,R,[-4.94699441e-16  3.84000000e+02],,"[-194057223506307040                 480  194057223506307744
                 288]",[0 0 0 0],12.237800598144531,-194057223506307040,480,194057223506307744,288,0,0,0,0
87,R,[-1.85185185e-02  3.67333333e+02],,[-6084   480  4284   288],[0 0 0 0],12.504340410232544,-6084,480,4284,288,0,0,0,0
88,R,[-1.2554168e-15  3.6300000e+02],,"[-93196140336473712                480  59741115600304112
                288]",[0 0 0 0],12.588555097579956,-93196140336473712,480,59741115600304112,288,0,0,0,0
89,L,,[1.42507557e-16 3.84000000e+02],[0 0 0 0],"[ 673648486457017984                 480 -673648486457017984
                 288]",12.735437154769897,0,0,0,0,673648486457017984,480,-673648486457017984,288
90,R,[-4.70565977e-16  3.82000000e+02],,"[-208259850528922624                 480  199759448466518080
                 288]",[0 0 0 0],12.965996265411377,-208259850528922624,480,199759448466518080,288,0,0,0,0
91,R,[-5.40540541e-02  4.07270270e+02],,[-1345   480  2206   288],[0 0 0 0],13.695469617843628,-1345,480,2206,288,0,0,0,0
92,R,[-5.12820513e-02  4.10743590e+02],,[-1350   480  2393   288],[0 0 0 0],13.906360626220703,-1350,480,2393,288,0,0,0,0
93,R,[-3.15273638e-17  1.81000000e+02],,[-9483824976177315840 480 -3393877165387867648 288],[0 0 0 0],14.112533569335938,-9483824976177315840,480,-3393877165387867648,288,0,0,0,0
94,R,[-4.22535211e-02  4.07676056e+02],,[-1711   480  2832   288],[0 0 0 0],14.191916704177856,-1711,480,2832,288,0,0,0,0
95,R,[-5.47945205e-02  4.10547945e+02],,[-1267   480  2236   288],[0 0 0 0],14.413536071777344,-1267,480,2236,288,0,0,0,0
96,R,[-5.06329114e-02  4.09544304e+02],,[-1391   480  2400   288],[0 0 0 0],14.503778457641602,-1391,480,2400,288,0,0,0,0
97,R,[-5.26315789e-02  4.10000000e+02],,[-1330   480  2318   288],[0 0 0 0],14.596423149108887,-1330,480,2318,288,0,0,0,0
98,R,[-5.19480519e-02  4.07961039e+02],,[-1386   480  2309   288],[0 0 0 0],15.07388687133789,-1386,480,2309,288,0,0,0,0
99,R,[-5.33333333e-02  4.08253333e+02],,[-1345   480  2254   288],[0 0 0 0],15.238173246383667,-1345,480,2254,288,0,0,0,0
100,L,,[1.33333333e-02 3.92120000e+02],[0 0 0 0],[ 6591   480 -7809   288],15.32442021369934,0,0,0,0,6591,480,-7809,288
101,L,,[1.31578947e-02 3.92157895e+02],[0 0 0 0],[ 6676   480 -7916   288],15.415040254592896,0,0,0,0,6676,480,-7916,288
102,R,[-5.26315789e-02  4.08105263e+02],,[-1366   480  2282   288],[0 0 0 0],15.500774145126343,-1366,480,2282,288,0,0,0,0
103,R,[-5.08474576e-02  4.06322034e+02],,[-1449   480  2327   288],[0 0 0 0],15.84697961807251,-1449,480,2327,288,0,0,0,0
104,R,[-5.88235294e-02  4.07941176e+02],,[-1225   480  2039   288],[0 0 0 0],16.25276470184326,-1225,480,2039,288,0,0,0,0
105,R,[-5.88235294e-02  4.07941176e+02],,[-1225   480  2039   288],[0 0 0 0],16.47636890411377,-1225,480,2039,288,0,0,0,0
106,L,,[9.61538462e-03 3.92009615e+02],[0 0 0 0],[  9150    480 -10816    288],16.685614824295044,0,0,0,0,9150,480,-10816,288
107,R,[-5.63380282e-02  4.07436620e+02],,[-1287   480  2119   288],[0 0 0 0],17.46562695503235,-1287,480,2119,288,0,0,0,0
108,R,[-5.79710145e-02  4.07768116e+02],,[-1245   480  2065   288],[0 0 0 0],17.86242699623108,-1245,480,2065,288,0,0,0,0
109,R,[-5.71428571e-02  4.07600000e+02],,[-1267   480  2093   288],[0 0 0 0],18.72230863571167,-1267,480,2093,288,0,0,0,0
110,R,[-6.32911392e-02  4.08848101e+02],,[-1124   480  1909   288],[0 0 0 0],18.800254583358765,-1124,480,1909,288,0,0,0,0
111,R,[-5.17241379e-02  4.06500000e+02],,[-1420   480  2290   288],[0 0 0 0],18.941372632980347,-1420,480,2290,288,0,0,0,0
112,R,[-5.97014925e-02  4.08119403e+02],,[-1203   480  2011   288],[0 0 0 0],19.021581172943115,-1203,480,2011,288,0,0,0,0
113,R,[-5.97014925e-02  4.08119403e+02],,[-1203   480  2011   288],[0 0 0 0],19.166280269622803,-1203,480,2011,288,0,0,0,0
114,R,[-5.19480519e-02  4.05597403e+02],,[-1432   480  2263   288],[0 0 0 0],19.907273530960083,-1432,480,2263,288,0,0,0,0
115,R,[-4.93827160e-02  4.05024691e+02],,[-1518   480  2369   288],[0 0 0 0],20.811911582946777,-1518,480,2369,288,0,0,0,0
116,L,,[1.35135135e-02 3.91189189e+02],[0 0 0 0],[ 6571   480 -7635   288],21.024407148361206,0,0,0,0,6571,480,-7635,288
117,L,,[1.11111111e-02 3.91544444e+02],[0 0 0 0],[ 7961   480 -9319   288],21.17868161201477,0,0,0,0,7961,480,-9319,288
118,R,[-5.97014925e-02  4.08119403e+02],,[-1203   480  2011   288],[0 0 0 0],22.374614238739014,-1203,480,2011,288,0,0,0,0
119,R,[-5.81395349e-02  4.07802326e+02],,[-1241   480  2060   288],[0 0 0 0],22.907164573669434,-1241,480,2060,288,0,0,0,0
120,R,[-5.97014925e-02  4.08119403e+02],,[-1203   480  2011   288],[0 0 0 0],23.18752384185791,-1203,480,2011,288,0,0,0,0
121,R,[-5.88235294e-02  4.07941176e+02],,[-1224   480  2038   288],[0 0 0 0],23.70193123817444,-1224,480,2038,288,0,0,0,0
122,L,,[1.20481928e-02 3.91253012e+02],[0 0 0 0],[ 7366   480 -8570   288],23.91498327255249,0,0,0,0,7366,480,-8570,288
123,R,[-6.06060606e-02  4.08303030e+02],,[-1183   480  1985   288],[0 0 0 0],24.676602125167847,-1183,480,1985,288,0,0,0,0
124,R,[-3.50877193e-02  4.02157895e+02],,[-2218   480  3253   288],[0 0 0 0],25.021363019943237,-2218,480,3253,288,0,0,0,0
125,R,[-4.54545455e-02  4.04227273e+02],,[-1667   480  2557   288],[0 0 0 0],25.40569567680359,-1667,480,2557,288,0,0,0,0
126,R,[-5.08474576e-02  4.06322034e+02],,[-1449   480  2327   288],[0 0 0 0],25.804877042770386,-1449,480,2327,288,0,0,0,0
127,R,[-5.17241379e-02  4.06500000e+02],,[-1420   480  2290   288],[0 0 0 0],25.884075164794922,-1420,480,2290,288,0,0,0,0
128,L,,[  0.21971631 100.98704957],[0 0 0 0],[1725  480  851  288],28.346135139465332,0,0,0,0,1725,480,851,288
129,C,[-4.69483568e-03  1.86516432e+02],[ 0.25223227 87.29597736],[-62511    480 -21615    288],[1556  480  795  288],28.43868851661682,-62511,480,-21615,288,1556,480,795,288
130,L,,[  0.21286044 103.93950512],[0 0 0 0],[1766  480  864  288],28.527581691741943,0,0,0,0,1766,480,864,288
131,L,,[ 0.37690972 39.52131708],[0 0 0 0],[1168  480  659  288],28.607637405395508,0,0,0,0,1168,480,659,288
132,L,,[  0.13600682 132.13521448],[0 0 0 0],[2557  480 1146  288],28.691957712173462,0,0,0,0,2557,480,1146,288
133,L,,[  0.21248792 103.96239047],[0 0 0 0],[1769  480  866  288],28.7879536151886,0,0,0,0,1769,480,866,288
134,C,[-8.06451613e-03  1.89669355e+02],[1.16725729e-01 1.39510644e+02],[-36001    480 -12193    288],[2917  480 1272  288],28.870973587036133,-36001,480,-12193,288,2917,480,1272,288
135,L,,[1.22060888e-01 1.40900869e+02],[0 0 0 0],[2778  480 1205  288],28.960192918777466,0,0,0,0,2778,480,1205,288
136,C,[-6.31722172e-16  1.84000000e+02],[ 0.3076335  65.51649236],"[-468560409835580928                 480 -164629333185474144
                 288]",[1347  480  723  288],29.046447038650513,-468560409835580928,480,-164629333185474144,288,1347,480,723,288
137,C,[-1.60923245e-16  1.82000000e+02],[ 0.25562721 85.55128597],"[-1851814504932830208                  480  -658699119204295040
                  288]",[1543  480  791  288],29.13705277442932,-1851814504932830208,480,-658699119204295040,288,1543,480,791,288
138,L,,[ 0.31147675 62.56149405],[0 0 0 0],[1340  480  723  288],29.22305727005005,0,0,0,0,1340,480,723,288
139,C,[-7.75327949e-17  1.84000000e+02],[  0.15697772 123.82386484],"[-3817739326406823936                  480 -1341367871440235008
                  288]",[2268  480 1045  288],29.309961795806885,-3817739326406823936,480,-1341367871440235008,288,2268,480,1045,288
140,L,,[ 0.32155896 59.0357115 ],[0 0 0 0],[1309  480  712  288],29.39353036880493,0,0,0,0,1309,480,712,288
141,C,[-1.97123803e-16  1.83000000e+02],[1.27507793e-01 1.35193180e+02],"[-1506667358740901376                  480  -532660177332641536
                  288]",[2704  480 1198  288],29.47843289375305,-1506667358740901376,480,-532660177332641536,288,2704,480,1198,288
142,C,[-2.2446197e-16  1.8400000e+02],[  0.22665353 102.13039437],"[-1318708911618797824                  480  -463330158136333952
                  288]",[1667  480  820  288],29.573286533355713,-1318708911618797824,480,-463330158136333952,288,1667,480,820,288
143,L,,[ 0.25028368 87.62713954],[0 0 0 0],[1567  480  800  288],29.65087342262268,0,0,0,0,1567,480,800,288
144,C,[-9.15601522e-16  1.83500000e+02],[1.26154717e-01 1.35917564e+02],"[-323830828998910912                 480 -114132619326766112
                 288]",[2727  480 1205  288],29.73771381378174,-323830828998910912,480,-114132619326766112,288,2727,480,1205,288
145,L,,[  0.15977795 122.42616382],[0 0 0 0],[2237  480 1036  288],29.82046914100647,0,0,0,0,2237,480,1036,288
146,L,,[8.85554222e-02 1.49285034e+02],[0 0 0 0],[3734  480 1566  288],29.905595779418945,0,0,0,0,3734,480,1566,288
147,L,,[  0.21266723 100.05622847],[0 0 0 0],[1786  480  883  288],29.986773014068604,0,0,0,0,1786,480,883,288
148,C,[-4.60744115e-16  1.84000000e+02],[ 0.24844678 87.77884876],"[-642439025634039040                 480 -225721819817364896
                 288]",[1578  480  805  288],30.074408054351807,-642439025634039040,480,-225721819817364896,288,1578,480,805,288
149,C,[-5.93257216e-16  1.88000000e+02],[ 0.2140123  99.66933496],"[-492197974604660224                 480 -168560950207075360
                 288]",[1777  480  879  288],30.160016536712646,-492197974604660224,480,-168560950207075360,288,1777,480,879,288
150,C,[-8.49369866e-17  1.85000000e+02],[1.29687159e-01 1.33473750e+02],"[-3473163010420741120                  480 -1212663695163851520
                  288]",[2672  480 1191  288],30.253976106643677,-3473163010420741120,480,-1212663695163851520,288,2672,480,1191,288
151,L,,[ 0.22209234 96.4741305 ],[0 0 0 0],[1726  480  862  288],30.342204570770264,0,0,0,0,1726,480,862,288
152,L,,[  0.20753601 102.52161601],[0 0 0 0],[1818  480  893  288],30.43356990814209,0,0,0,0,1818,480,893,288
153,L,,[  0.16268124 120.09885935],[0 0 0 0],[2212  480 1032  288],30.522003650665283,0,0,0,0,2212,480,1032,288
154,C,[-9.25925926e-03  1.87157407e+02],[3.54953255e-02 1.77569613e+02],[-31626    480 -10890    288],[8520  480 3111  288],30.6158664226532,-31626,480,-10890,288,8520,480,3111,288
155,C,[-7.60004937e-16  1.85000000e+02],[1.20570741e-01 1.30875703e+02],"[-388155373172509056                 480 -135525435378875792
                 288]",[2895  480 1303  288],30.70100212097168,-388155373172509056,480,-135525435378875792,288,2895,480,1303,288
156,L,,[  0.13944966 126.72154401],[0 0 0 0],[2533  480 1156  288],30.79514980316162,0,0,0,0,2533,480,1156,288
157,L,,[ 0.23291898 87.19127448],[0 0 0 0],[1686  480  862  288],30.888403177261353,0,0,0,0,1686,480,862,288
158,C,[-7.80836581e-16  1.84500000e+02],[1.30028191e-01 1.30816809e+02],"[-378440261662656576                 480 -132550142409762768
                 288]",[2685  480 1208  288],30.982276439666748,-378440261662656576,480,-132550142409762768,288,2685,480,1208,288
159,C,[-5.65016754e-16  1.85000000e+02],[9.80502615e-02 1.43454680e+02],"[-522108411815638144                 480 -182295479379696960
                 288]",[3432  480 1474  288],31.0811927318573,-522108411815638144,480,-182295479379696960,288,3432,480,1474,288
160,L,,[  0.15925986 114.36723187],[0 0 0 0],[2295  480 1090  288],31.172510623931885,0,0,0,0,2295,480,1090,288
161,L,,[ 0.21457094 90.11390266],[0 0 0 0],[1817  480  922  288],31.26795196533203,0,0,0,0,1817,480,922,288
162,L,,[ 0.20699374 93.72260497],[0 0 0 0],[1866  480  938  288],31.361618280410767,0,0,0,0,1866,480,938,288
163,L,,[ 0.20304763 95.00457831],[0 0 0 0],[1896  480  950  288],31.455729007720947,0,0,0,0,1896,480,950,288
164,L,,[  0.15742605 114.97837105],[0 0 0 0],[2318  480 1099  288],31.555360078811646,0,0,0,0,2318,480,1099,288
