,direction,leftFitAverage,rightFitAverage,leftLine,rigthLine,slopeLeft,interceptLeft,slopeRight,interceptRight
0,C,[ -1.07394187 624.7468002 ],[ 0.52762701 60.69918126],[134 480 313 288],[794 480 430 288],-1.0739418693670224,624.7468002023662,0.5276270064219597,60.69918126203188
1,C,[ -1.00010623 558.74792562],[ 0.55790297 21.        ],[ 78 480 270 288],[822 480 478 288],-1.0001062264214613,558.747925621667,0.557902973395931,21.00000000000001
2,C,[ -0.72683905 454.75898268],[ 0.52125707 94.03078287],[-34 480 229 288],[740 480 372 288],-0.7268390450639823,454.75898267970155,0.5212570683151244,94.03078287166007
3,C,[ -1.00039438 557.74869394],[0.78125 4.     ],[ 77 480 269 288],[609 480 363 288],-1.0003943818153251,557.748693935332,0.7812499999999997,4.000000000000004
4,C,[ -0.87206573 455.        ],[  0.9998565  -81.37489735],[-28 480 191 288],[561 480 369 288],-0.8720657276995305,455.0,0.9998565030608514,-81.37489734594102
5,C,[ -0.99985298 557.84271901],[  0.95591787 -37.37439614],[ 77 480 269 288],[541 480 340 288],-0.9998529792068996,557.8427190105275,0.9559178743961354,-37.374396135265684
6,C,[ -1.00036354 556.00601536],[ 0.62441315 57.        ],[ 75 480 267 288],[677 480 369 288],-1.0003635407016742,556.0060153640771,0.6244131455399059,57.00000000000001
7,C,[ -1.00953902 564.64316503],[0.75277338 4.        ],[ 83 480 274 288],[632 480 377 288],-1.0095390198540566,564.6431650301664,0.7527733755942945,4.000000000000004
