,direction,leftFitAverage,rightFitAverage,leftLine,rigthLine,slopeLeft,interceptLeft,slopeRight,interceptRight
0,C,[ -1.00323048 555.8625276 ],[  0.86697966 -49.33333333],[ 75 480 266 288],[610 480 389 288],-1.0032304820359086,555.8625276036792,0.86697965571205,-49.33333333333337
1,C,[ -0.80334461 488.48249027],[  1.00043549 -74.75594928],[ 10 480 249 288],[554 480 362 288],-0.8033446117408222,488.48249027237335,1.0004354934799233,-74.7559492797824
2,C,[ -1. 583.],[  0.99937654 -79.93266591],[102 480 294 288],[560 480 368 288],-1.0000000000000002,583.0,0.9993765359505077,-79.93266591277508
3,C,[ -1.00206104 556.98416483],[ 0.76604069 -6.5       ],[ 76 480 268 288],[635 480 384 288],-1.00206104250814,556.9841648267328,0.7660406885758999,-6.5
4,C,[ -1.00074832 556.19709535],[   0.99290188 -146.86430063],[ 76 480 267 288],[631 480 437 288],-1.0007483197255262,556.1970953496499,0.9929018789144051,-146.8643006263048
5,C,[ -1.  592.5],[  0.99963145 -79.1736273 ],[112 480 304 288],[559 480 367 288],-1.0000000000000002,592.4999999999998,0.9996314472085907,-79.17362729657265
6,C,[ -0.70593567 475.0213514 ],[  0.99959689 -75.00094522],[ -7 480 264 288],[555 480 363 288],-0.7059356723344805,475.0213513977019,0.9995968948222537,-75.00094521613471
7,C,[ -0.54316302 409.        ],[  1.00031768 -86.23601256],[-130  480  222  288],[566 480 374 288],-0.5431630185151312,409.0,1.0003176801869076,-86.23601256480549
8,C,[ -1. 558.],[  1.00001744 -82.40063801],[ 78 480 270 288],[562 480 370 288],-0.9999999999999998,558.0,1.0000174370915793,-82.40063801212081
9,C,[  -7.85851233 5110.80641215],[  0.33490979 147.80839952],[589 480 613 288],[991 480 418 288],-7.8585123257495315,5110.806412147289,0.3349097888123958,147.80839951561123
10,C,[ -0.99998793 557.78071726],[ 0.67449139 14.        ],[ 77 480 269 288],[690 480 406 288],-0.9999879343889891,557.7807172584984,0.6744913928012518,13.999999999999991
11,C,[ -0.70062696 479.70062696],[  1.00054008 -83.05673247],[  0 480 273 288],[562 480 370 288],-0.7006269592476487,479.7006269592477,1.0005400821517392,-83.05673246890862
12,C,[ -1.  560.4],[  0.99936495 -72.3434625 ],[ 80 480 272 288],[552 480 360 288],-1.0,560.4,0.9993649519400024,-72.34346249713384
13,C,[ -1.   596.75],[  1.00422485 -83.59746698],[116 480 308 288],[561 480 370 288],-1.0,596.7499999999999,1.0042248460634995,-83.59746698362345
14,C,[ -0.648 488.072],[  1.00168379 -76.9611224 ],[ 12 480 308 288],[556 480 364 288],-0.648,488.0720000000001,1.001683787815508,-76.9611224010002
15,C,[ -0.99982381 557.67689246],[  0.60167294 128.53098827],[ 77 480 269 288],[584 480 265 288],-0.9998238148928632,557.6768924607255,0.6016729447970158,128.53098827470689
16,C,[ -0.99965338 561.0641203 ],[   1. -164.],[ 81 480 273 288],[644 480 452 288],-0.9996533783150908,561.0641202971902,0.9999999999999998,-163.9999999999999
17,C,[ -1.00037285 561.94463698],[  1. -76.],[ 81 480 273 288],[556 480 364 288],-1.0003728483321161,561.9446369767578,0.9999999999999996,-75.99999999999984
18,C,[ -0.58841941 337.5       ],[  0.99953956 -82.58271304],[-242  480   84  288],[562 480 370 288],-0.5884194053208138,337.49999999999994,0.999539564976815,-82.58271303896991
19,C,[ -1.00013981 554.9054902 ],[  1. -87.],[ 74 480 266 288],[567 480 375 288],-1.0001398082966864,554.9054902027883,1.0000000000000002,-87.00000000000013
20,C,[ -0.57746849 391.        ],[  0.99724722 -76.72178647],[-154  480  178  288],[558 480 365 288],-0.5774684912841932,391.0,0.997247223310044,-76.72178647123225
21,C,[ -1.00207704 556.43934283],[ 1. 56.],[ 76 480 267 288],[424 480 232 288],-1.0020770444943663,556.4393428266465,0.9999999999999998,55.999999999999986
