C,[ -1.0004906 558.9565636],[ 0.87754304 -8.25      ],[ 78 480 270 288],[556 480 337 288],-1.0004905982000187,558.9565635961609,0.8775430359937402,-8.250000000000057
C,[ -1.00003954 556.55520741],[ 0.87754304 -8.5       ],[ 76 480 268 288],[556 480 337 288],-1.0000395404804894,556.555207412903,0.8775430359937402,-8.500000000000053
C,[ -0.68863045 457.25      ],[  1.0011757  -82.09129674],[-33 480 245 288],[561 480 369 288],-0.6886304473802047,457.2499999999999,1.0011757038454996,-82.09129674110511
C,[ -0.99997844 557.56309365],[  1. -45.],[ 77 480 269 288],[524 480 332 288],-0.999978437516369,557.5630936536371,1.0000000000000002,-45.0
C,[ -1.15134387 697.08291384],[ 0.85359984 19.91451613],[188 480 355 288],[538 480 314 288],-1.1513438674326602,697.0829138437224,0.8535998414487989,19.914516129032243
C,[ -1. 584.],[  1.01268661 -91.32249293],[103 480 295 288],[564 480 374 288],-0.9999999999999999,583.9999999999998,1.0126866149124065,-91.32249292856538
C,[ -1.00019302 557.36529093],[ 0.49921753 49.        ],[ 77 480 269 288],[863 480 478 288],-1.0001930206446124,557.3652909294999,0.49921752738654135,48.999999999999986
C,[ -0.89100401 486.28571429],[  1.00052988 -81.92968098],[  7 480 222 288],[561 480 369 288],-0.8910040066719622,486.2857142857143,1.000529876039031,-81.92968097807987
C,[ -1.00110525 554.57191203],[  1.  -98.4],[ 74 480 266 288],[578 480 386 288],-1.001105251914589,554.5719120292651,1.0,-98.39999999999998
C,[ -0.5312989 410.       ],[  1.0001005  -77.17695813],[-131  480  229  288],[557 480 365 288],-0.5312989045383412,409.9999999999999,1.0001004987689104,-77.17695812720515
C,[ -0.87687188 541.        ],[  1.00026577 -80.45324848],[ 69 480 288 288],[560 480 368 288],-0.8768718801996673,541.0000000000001,1.0002657710614593,-80.45324847770536
C,[ -1.         551.33333333],[  1.00129548 -82.57824079],[ 71 480 263 288],[561 480 370 288],-1.0000000000000002,551.3333333333334,1.0012954772516456,-82.578240789741
C,[ -0.62437396 374.        ],[  1.00374084 -80.77286494],[-169  480  137  288],[558 480 367 288],-0.6243739565943238,373.99999999999994,1.0037408354476955,-80.77286494086255
C,[ -1.00202995 557.49361696],[  1.         -99.33333333],[ 77 480 268 288],[579 480 387 288],-1.0020299512133624,557.4936169575047,1.0,-99.33333333333326
C,[ -0.84991708 499.        ],[  0.99999516 -81.08163579],[ 22 480 248 288],[561 480 369 288],-0.8499170812603649,499.0,0.999995157965099,-81.0816357910176
C,[ -1.00092182 558.80346142],[ 0.87754304 -8.        ],[ 78 480 270 288],[556 480 337 288],-1.0009218248856862,558.803461415718,0.8775430359937402,-7.999999999999982
C,[ -0.76212047 411.76210571],[  0.64296599 -38.05526932],[-89 480 162 288],[805 480 507 288],-0.7621204680671558,411.76210571424417,0.6429659926773758,-38.0552693208431
C,[ -0.59937402 399.        ],[  1.00018132 -79.90368801],[-135  480  185  288],[559 480 367 288],-0.599374021909233,398.9999999999999,1.0001813177601762,-79.90368800953506
C,[ -1.07379618 624.69060959],[ 0.52762701 60.69918126],[134 480 313 288],[794 480 430 288],-1.073796181939796,624.690609585249,0.5276270064219597,60.69918126203186
C,[ -1.00143179 558.2547762 ],[ 0.55930517 43.8       ],[ 78 480 269 288],[779 480 436 288],-1.0014317948123177,558.254776202259,0.5593051670595585,43.800000000000004
C,[ -0.91325881 534.33333333],[  1.00014596 -80.44152247],[ 59 480 269 288],[560 480 368 288],-0.9132588120966293,534.3333333333334,1.000145955578196,-80.44152247264526
C,[ -0.99972155 561.00850074],[ 0.67449139 17.        ],[ 81 480 273 288],[686 480 401 288],-0.9997215538957492,561.0085007359991,0.6744913928012518,16.999999999999996
C,[ -1.0116124  567.29998988],[ 0.84976526 25.        ],[ 86 480 276 288],[535 480 309 288],-1.0116123958072034,567.2999898790073,0.8497652582159623,25.0
C,[ -1.00129397 557.47986136],[   1. -111.],[ 77 480 269 288],[590 480 398 288],-1.001293974653369,557.4798613578675,0.9999999999999998,-110.99999999999983
C,[ -1.0006317  558.93128046],[ 0.52995699 97.5       ],[ 78 480 270 288],[721 480 359 288],-1.0006316971345355,558.931280463697,0.5299569889257696,97.49999999999999
C,[ -1.00000987 556.62988355],[ 0.68701095 17.        ],[ 76 480 268 288],[673 480 394 288],-1.0000098678186102,556.6298835526859,0.6870109546165883,17.000000000000004
C,[ -1.00071552 557.02514177],[  0.93466425 -79.5199637 ],[ 76 480 268 288],[598 480 393 288],-1.0007155153272083,557.0251417675368,0.9346642468239565,-79.5199637023594
C,[ -1.07379618 624.69060959],[ 0.52762701 60.69918126],[134 480 313 288],[794 480 430 288],-1.073796181939796,624.690609585249,0.5276270064219597,60.69918126203186
C,[ -1. 599.],[  1.00157641 -83.85947571],[118 480 310 288],[562 480 371 288],-1.0,598.9999999999999,1.001576409454386,-83.85947571302583
C,[ -0.73317684 476.5       ],[  0.99985574 -80.12944521],[ -4 480 257 288],[560 480 368 288],-0.7331768388106417,476.5,0.9998557429894372,-80.12944521327078
C,[ -1. 603.],[  1.00047844 -78.41598299],[122 480 314 288],[558 480 366 288],-1.0,602.9999999999999,1.0004784435730165,-78.41598299322968
C,[ -1.0000111  560.46913402],[  1. -96.],[ 80 480 272 288],[575 480 384 288],-1.0000111000161986,560.4691340161233,1.0000000000000002,-96.00000000000006
C,[ -0.93622142 492.91215403],[  1.0009114  -82.88507829],[ 13 480 218 288],[562 480 370 288],-0.9362214199759329,492.9121540312876,1.000911403842223,-82.88507829084662
C,[ -2.99455976 440.26709347],[  0.87233667 -99.48706968],[-13 480  50 288],[664 480 444 288],-2.994559762115669,440.26709346501053,0.8723366736201911,-99.48706967942974
C,[ -0.62480377 480.24960754],[  1.00111108 -78.6609817 ],[  0 480 307 288],[558 480 366 288],-0.6248037676609105,480.24960753532184,1.0011110797315852,-78.66098170143218
C,[ -0.80577724 454.51709997],[  0.99921669 -81.38049853],[-31 480 206 288],[561 480 369 288],-0.8057772439201802,454.51709996705995,0.9992166930266551,-81.38049853054865
C,[ -0.83251693 479.47832003],[  0.99927268 -82.82333056],[  0 480 229 288],[563 480 371 288],-0.8325169327527817,479.47832002902754,0.9992726777233544,-82.82333056297719
C,[ -0.40676615 343.50531834],[    20.28583676 -12385.41666667],[-335  480  136  288],[634 480 624 288],-0.40676615317570824,343.50531833826,20.28583676268885,-12385.416666666817
C,[ -0.76004872 412.56860403],[ 0.47951837 -5.14080025],[-88 480 163 288],[1011  480  611  288],-0.7600487208302404,412.5686040273421,0.47951836579135804,-5.1408002500692165
C,[ -1.00145615 559.7683242 ],[  0.78873239 -74.        ],[ 79 480 271 288],[702 480 458 288],-1.001456146963379,559.7683242027798,0.7887323943661969,-73.99999999999994
C,[ -0.87492926 498.        ],[  1.00291506 -80.53915686],[ 20 480 240 288],[558 480 367 288],-0.8749292586304471,497.99999999999983,1.0029150575726793,-80.53915685842883
C,[ -0.99980493 553.92310517],[  1.   -75.25],[ 73 480 265 288],[555 480 363 288],-0.9998049323076926,553.9231051736707,1.0,-75.24999999999996
C,[ -0.83567233 538.36006547],[  0.9999829 -77.5432508],[ 69 480 299 288],[557 480 365 288],-0.8356723270132477,538.3600654664484,0.9999829005795725,-77.54325080394358
C,[ -1.00093486 558.06726413],[  0.96696252 -51.63905325],[ 77 480 269 288],[549 480 351 288],-1.0009348613611482,558.0672641309744,0.9669625246548323,-51.63905325443777
C,[ -0.99987799 554.60903568],[  1. -69.],[ 74 480 266 288],[549 480 357 288],-0.999877994163046,554.6090356762359,0.9999999999999998,-68.99999999999994
C,[ -1.07379618 624.69060959],[ 0.52762701 60.69918126],[134 480 313 288],[794 480 430 288],-1.073796181939796,624.690609585249,0.5276270064219597,60.69918126203186
C,[ -1.00485686 557.16177273],[  1. -73.],[ 76 480 267 288],[552 480 360 288],-1.004856864646428,557.1617727311614,1.0000000000000004,-72.99999999999994
