,direction,leftFitAverage,rightFitAverage,leftLine,rigthLine,slopeLeft,interceptLeft,slopeRight,interceptRight
59,C,[ -0.51085517 299.46627471],[  0.56041911 -59.21287501],[-353  480   22  288],[962 480 619 288],-0.5108551662573304,299.46627470732403,0.5604191095873398,-59.21287501420059
60,C,[ -0.39165406 285.68205458],[ 0.33646596 46.99807155],[-496  480   -5  288],[1286  480  716  288],-0.3916540551609777,285.68205457660304,0.3364659555432383,46.99807155184501
61,C,[ -0.51133908 299.45640639],[  0.56266697 -60.64467903],[-353  480   22  288],[960 480 619 288],-0.51133908190952,299.4564063913175,0.5626669723437256,-60.64467902741984
62,C,[ -0.51058254 298.9476264 ],[  0.56136706 -59.67266125],[-354  480   21  288],[961 480 619 288],-0.5105825398488807,298.9476263968675,0.5613670585132192,-59.67266124724004
63,C,[ -0.51998381 299.64059659],[ 0.37376882 27.06892438],[-346  480   22  288],[1211  480  698  288],-0.5199838086934858,299.64059658737057,0.37376882487119817,27.06892437594243
64,C,[ -0.51630814 296.21048906],[  0.58286593 -68.81796869],[-355  480   15  288],[941 480 612 288],-0.5163081448795735,296.210489060489,0.5828659344608405,-68.81796869033974
65,C,[ -0.51034875 297.97490256],[  0.53458786 -46.72126408],[-356  480   19  288],[985 480 626 288],-0.5103487542354588,297.97490255741496,0.5345878570337024,-46.7212640833816
66,C,[ -0.51157564 297.23996525],[ 0.25755643 90.85445584],[-357  480   18  288],[1510  480  765  288],-0.5115756363253028,297.23996525281575,0.25755643408977585,90.85445583539043
67,C,[ -0.51159512 295.75326345],[  0.57445711 -65.02168552],[-360  480   15  288],[948 480 614 288],-0.5115951188283483,295.7532634453949,0.5744571149131884,-65.02168551662358
68,C,[ -0.5111331  297.36046512],[  0.47926304 -21.46090658],[-357  480   18  288],[1046  480  645  288],-0.5111331024245424,297.360465116279,0.4792630389304591,-21.460906577423383
69,C,[ -0.51158873 298.54864341],[  0.56080378 -59.46622223],[-354  480   20  288],[961 480 619 288],-0.5115887349496947,298.54864341085255,0.5608037807251016,-59.466222230303295
70,C,[ -0.51043584 299.31964564],[  0.53410748 -46.54256757],[-353  480   22  288],[985 480 626 288],-0.5104358378810309,299.31964563862925,0.534107481786986,-46.542567570240166
71,C,[ -0.51014129 297.2415034 ],[  0.48821186 -24.71931649],[-358  480   18  288],[1033  480  640  288],-0.5101412892520436,297.2415033988241,0.4882118635298922,-24.719316485198107
72,C,[ -0.51111856 297.04336002],[ 0.38317609 29.96317259],[-357  480   17  288],[1174  480  673  288],-0.5111185574082193,297.0433600164203,0.3831760902365251,29.9631725881509
73,C,[ -0.51095497 298.67397661],[ 0.45383096 -9.43575998],[-354  480   20  288],[1078  480  655  288],-0.5109549667820347,298.6739766081871,0.4538309595731535,-9.435759978052772
74,C,[ -0.50920529 295.40952752],[  0.46303409 -14.41688382],[-362  480   14  288],[1067  480  653  288],-0.5092052880668503,295.40952751817235,0.46303408899158294,-14.416883823302774
75,C,[ -0.50954618 298.80202816],[ 0.36439207 33.12482658],[-355  480   21  288],[1226  480  699  288],-0.5095461841483672,298.8020281615297,0.36439207487242387,33.124826582905456
76,C,[ -0.52166988 300.80639628],[  0.57384538 -64.79995739],[-343  480   24  288],[949 480 614 288],-0.5216698751619802,300.80639628205597,0.5738453834062115,-64.79995739269182
77,C,[ -0.50904436 297.10287666],[0.44982069 0.62094675],[-359  480   17  288],[1065  480  638  288],-0.5090443577572797,297.10287666039574,0.44982069258106805,0.6209467455619688
78,C,[ -0.51861841 297.7369407 ],[  0.56140926 -59.86464699],[-351  480   18  288],[961 480 619 288],-0.5186184070384182,297.7369406987845,0.561409263372733,-59.86464699360459
79,C,[ -0.51126231 299.13892759],[ 0.37405134 31.17839851],[-353  480   21  288],[1199  480  686  288],-0.5112623140587579,299.1389275890401,0.37405133653287087,31.178398514462987
80,C,[ -0.42516972 288.89218559],[  0.56107688 -59.8464191 ],[-449  480    2  288],[962 480 619 288],-0.4251697233427163,288.8921855921856,0.5610768824351504,-59.84641909734564
81,C,[ -0.50879236 298.46205263],[ 0.45421059 -9.69761062],[-356  480   20  288],[1078  480  655  288],-0.5087923581257239,298.4620526253175,0.45421059444140377,-9.69761062275117
82,C,[ -0.51160967 298.55354291],[  0.46112034 -15.38484657],[-354  480   20  288],[1074  480  657  288],-0.5116096729731453,298.55354290834003,0.4611203382071058,-15.384846566510555
83,C,[ -0.51586886 296.03395944],[0.42682214 6.055917  ],[-356  480   15  288],[1110  480  660  288],-0.5158688637085435,296.0339594392269,0.42682214043263567,6.055916999541043
84,C,[ -0.50993606 297.09345794],[ 0.45340545 -9.22318659],[-358  480   17  288],[1078  480  655  288],-0.5099360550909986,297.0934579439252,0.4534054454061428,-9.223186592463355
85,C,[ -0.38159427 284.96922465],[ 0.29733534 60.74571545],[-511  480   -7  288],[1410  480  764  288],-0.3815942685942933,284.9692246541734,0.2973353355979355,60.74571544674786
86,C,[ -0.3399947  279.39563863],[  0.58205621 -68.30341059],[-590  480  -25  288],[942 480 612 288],-0.3399946974216215,279.3956386292836,0.5820562145178712,-68.30341059373947
87,C,[ -0.5194258  298.59974013],[0.43423254 0.09095272],[-349  480   20  288],[1105  480  663  288],-0.5194258001826523,298.59974013389706,0.43423254312174286,0.09095271661670949
88,C,[ -0.50960305 298.78452752],[0.44821645 1.50563582],[-355  480   21  288],[1067  480  639  288],-0.5096030450948121,298.7845275181724,0.44821645225691836,1.5056358175167417
89,C,[ -0.38787124 282.89930556],[  0.55917054 -58.5546067 ],[-508  480  -13  288],[963 480 619 288],-0.38787123645754606,282.89930555555554,0.5591705415670368,-58.55460670429143
90,C,[ -0.34538503 265.31438415],[ 0.38686634 23.74376995],[-621  480  -65  288],[1179  480  683  288],-0.3453850312459914,265.3143841515934,0.38686634210978177,23.74376995426159
91,C,[ -0.51035687 298.96092281],[  0.60680341 -80.49013416],[-354  480   21  288],[923 480 607 288],-0.5103568711174552,298.9609228074709,0.6068034092637127,-80.49013415892648
92,C,[ -0.51055331 296.91109257],[  0.56931273 -61.79573785],[-358  480   17  288],[951 480 614 288],-0.510553311930183,296.9110925745598,0.5693127255403194,-61.79573784517619
93,C,[ -0.51117607 297.16930442],[  0.48862961 -26.07974407],[-357  480   17  288],[1035  480  642  288],-0.5111760749242149,297.1693044234228,0.4886296099554472,-26.07974406916155
94,C,[ -0.51059949 296.92189922],[ 0.33355004 49.25157549],[-358  480   17  288],[1291  480  715  288],-0.5105994941961927,296.92189922480605,0.3335500377853104,49.251575489400636
95,C,[ -0.5116527 298.4933561],[  0.56105509 -59.51904324],[-354  480   20  288],[961 480 619 288],-0.5116527019874532,298.49335609784555,0.5610550893981122,-59.51904324142668
96,C,[ -0.50966011 297.11431127],[  0.48649478 -25.71277677],[-358  480   17  288],[1039  480  644  288],-0.5096601073345262,297.1143112701252,0.4864947830781749,-25.71277677492398
97,C,[ -0.33952062 279.56778149],[  0.57745902 -66.63805196],[-590  480  -24  288],[946 480 614 288],-0.3395206243032333,279.5677814938685,0.57745902064087,-66.63805196142928
98,C,[ -0.51068551 297.22103205],[  0.45758234 -14.01260129],[-357  480   18  288],[1079  480  660  288],-0.5106855132729577,297.22103205273487,0.45758233681312044,-14.012601293315825
99,C,[ -0.51146493 298.55354291],[  0.57391385 -64.41365572],[-354  480   20  288],[948 480 614 288],-0.5114649342265829,298.55354290834003,0.5739138532829948,-64.41365572006737
100,C,[ -0.51645213 296.01005747],[  0.57680685 -65.79916716],[-356  480   15  288],[946 480 613 288],-0.5164521268277424,296.01005747126436,0.5768068497278837,-65.79916715974318
101,C,[ -0.50978415 297.10898896],[  0.48345796 -22.46211766],[-358  480   17  288],[1039  480  642  288],-0.5097841503819349,297.1089889566016,0.4834579610384269,-22.462117662006488
102,C,[ -0.5209932  298.77685612],[  0.47700255 -22.80901806],[-347  480   20  288],[1054  480  651  288],-0.5209931983017745,298.7768561213578,0.4770025484266607,-22.809018064152045
103,C,[ -0.51205924 298.99207546],[  0.4835092  -21.44838478],[-353  480   21  288],[1037  480  640  288],-0.5120592422627716,298.992075455446,0.4835092016328421,-21.448384782434914
104,C,[ -0.51025515 296.88363168],[ 0.38275683 21.46886748],[-358  480   17  288],[1197  480  696  288],-0.5102551462751562,296.88363168094645,0.3827568254629383,21.468867481447457
105,C,[ -0.5109501  295.74476641],[ 0.45504479 -9.9893872 ],[-360  480   15  288],[1076  480  654  288],-0.5109500980251082,295.74476640550506,0.45504479115360735,-9.989387196414436
106,C,[ -0.50974778 298.78452752],[0.44853265 1.32583766],[-355  480   21  288],[1067  480  639  288],-0.5097477838413748,298.7845275181724,0.44853265313073926,1.3258376583289249
107,C,[ -0.51113754 298.81124914],[  0.56120042 -59.90974474],[-354  480   21  288],[962 480 619 288],-0.5111375416648313,298.81124913733606,0.5612004176230287,-59.90974474449567
108,C,[ -0.33865625 279.2290835 ],[  0.45537466 -10.26617491],[-592  480  -25  288],[1076  480  654  288],-0.33865624734562166,279.2290834961354,0.45537465580699366,-10.26617490819678
109,C,[ -0.52131964 298.        ],[  0.45499003 -10.21239985],[-349  480   19  288],[1077  480  655  288],-0.5213196389666979,298.0,0.45499002538039973,-10.212399851495684
110,C,[ -0.38306216 282.69064922],[  0.48788735 -26.44872574],[-515  480  -13  288],[1038  480  644  288],-0.3830621638190159,282.6906492248061,0.4878873466875677,-26.4487257415591
111,C,[ -0.51137466 297.12786172],[ 0.3436773 43.0297554],[-357  480   17  288],[1271  480  712  288],-0.5113746620443048,297.1278617216117,0.34367729562132826,43.029755401742655
112,C,[ -0.50962529 297.11928875],[  0.53363917 -46.26116632],[-358  480   17  288],[986 480 626 288],-0.5096252861731696,297.1192887532372,0.5336391678496938,-46.261166319060784
113,C,[ -0.52242884 300.78576462],[  0.48440318 -23.13721082],[-343  480   24  288],[1038  480  642  288],-0.5224288446879809,300.7857646229739,0.4844031798387008,-23.137210821522256
114,C,[ -0.50980645 297.09881231],[  0.56028141 -58.91491054],[-358  480   17  288],[961 480 619 288],-0.5098064504877757,297.09881230529595,0.560281414316227,-58.91491054425539
115,C,[ -0.51089341 297.01641304],[ 0.38335484 30.96887917],[-358  480   17  288],[1171  480  670  288],-0.5108934117125112,297.0164130434782,0.3833548446657577,30.96887916941903
116,C,[ -0.51013024 298.80036519],[  0.5836932  -69.06357126],[-355  480   21  288],[940 480 611 288],-0.5101302440229487,298.800365185636,0.583693204949773,-69.06357125950302
117,C,[ -0.51855204 297.75384615],[ 0.4536624  -9.40953099],[-351  480   18  288],[1078  480  655  288],-0.5185520361990954,297.75384615384627,0.45366239542765774,-9.409530991145271
118,C,[ -0.50980645 297.09881231],[  0.55910688 -58.44106361],[-358  480   17  288],[963 480 619 288],-0.5098064504877757,297.09881230529595,0.5591068812846237,-58.441063608929596
119,C,[ -0.51074955 295.5875323 ],[  0.4856299  -16.55526947],[-361  480   14  288],[1022  480  627  288],-0.5107495517586879,295.5875322997415,0.4856299014371057,-16.555269474458854
120,C,[ -0.50902467 296.945854  ],[ 0.37819834 32.74421007],[-359  480   17  288],[1182  480  674  288],-0.5090246681371169,296.9458539962675,0.37819834058053964,32.74421006740997
121,C,[ -0.51043584 299.31964564],[ 0.39550652 16.16691089],[-353  480   22  288],[1172  480  687  288],-0.5104358378810309,299.31964563862925,0.39550651843733586,16.16691088896643
122,C,[ -0.50921933 298.61365665],[ 0.45450937 -9.64991441],[-356  480   20  288],[1077  480  654  288],-0.5092193280444283,298.61365664730147,0.45450936984902557,-9.649914408758093
123,C,[ -0.51091599 297.36046512],[  0.48321237 -22.43584289],[-357  480   18  288],[1039  480  642  288],-0.5109159943046986,297.360465116279,0.48321237341116036,-22.435842892571106
